t_state,p_name,p_year,p_tnum,t_manu,t_model,t_cap,t_ttlh,xlong,ylat,Range
TX,Papaolote Creek II,2010,87,Siemens,SWT-2.3-101,2300,130.5,-97.363892,27.992195000000002,2000 - 3000
ME,Passadumkeag,2016,13,Vestas,V112-3.3,3300,139.9,-68.321976,45.137318,≥ 3000
ME,Passadumkeag,2016,13,Vestas,V112-3.3,3300,139.9,-68.31597099999999,45.141566999999995,≥ 3000
ME,Passadumkeag,2016,13,Vestas,V112-3.3,3300,139.9,-68.376198,45.129528,≥ 3000
ME,Passadumkeag,2016,13,Vestas,V112-3.3,3300,139.9,-68.343338,45.12727,≥ 3000
ME,Passadumkeag,2016,13,Vestas,V112-3.3,3300,139.9,-68.36056500000001,45.129523999999996,≥ 3000
CA,Patterson Wind,1985,73,Nordtank,NTK65,65,32.0,-121.61378500000001,37.706394,< 1000
CA,Patterson Wind,1985,73,Nordtank,NTK65,65,32.0,-121.61648600000001,37.704296,< 1000
CA,Patterson Wind,1985,73,Nordtank,NTK65,65,32.0,-121.615784,37.701096,< 1000
CA,Patterson Wind,1985,73,Nordtank,NTK65,65,32.0,-121.61718799999998,37.695496,< 1000
CA,Patterson Wind,1985,73,Nordtank,NTK65,65,32.0,-121.61718799999998,37.700794,< 1000
CA,Patterson Wind,1985,73,Nordtank,NTK65,65,32.0,-121.61788899999999,37.697796000000004,< 1000
CA,Patterson Wind,1985,73,Nordtank,NTK65,65,32.0,-121.61518899999999,37.694393,< 1000
CA,Patterson Wind,1985,73,Nordtank,NTK65,65,32.0,-121.613991,37.702496000000004,< 1000
CA,Patterson Wind,1985,73,Nordtank,NTK65,65,32.0,-121.61098500000001,37.696594,< 1000
CA,Patterson Wind,1985,73,Nordtank,NTK65,65,32.0,-121.60868799999999,37.693295,< 1000
CA,Patterson Wind,1985,73,Nordtank,NTK65,65,32.0,-121.61778999999999,37.697594,< 1000
CA,Patterson Wind,1985,73,Nordtank,NTK65,65,32.0,-121.61268600000001,37.704193,< 1000
CA,Patterson Wind,1985,73,Nordtank,NTK65,65,32.0,-121.611084,37.694195,< 1000
CA,Patterson Wind,1985,73,Nordtank,NTK65,65,32.0,-121.615486,37.700096,< 1000
CA,Patterson Wind,1985,73,Nordtank,NTK65,65,32.0,-121.615486,37.700596000000004,< 1000
CA,Patterson Wind,1985,73,Nordtank,NTK65,65,32.0,-121.61808799999999,37.698093,< 1000
CA,Patterson Wind,1985,73,Nordtank,NTK65,65,32.0,-121.60978700000001,37.694496,< 1000
CA,Patterson Wind,1985,73,Nordtank,NTK65,65,32.0,-121.61119099999999,37.697193,< 1000
CA,Patterson Wind,1985,73,Nordtank,NTK65,65,32.0,-121.61788899999999,37.699493,< 1000
CA,Patterson Wind,1985,73,Nordtank,NTK65,65,32.0,-121.61658500000001,37.694393,< 1000
CA,Patterson Wind,1985,73,Nordtank,NTK65,65,32.0,-121.61388400000001,37.706696,< 1000
CA,Patterson Wind,1985,73,Nordtank,NTK65,65,32.0,-121.61448700000001,37.696095,< 1000
CA,Patterson Wind,1985,73,Nordtank,NTK65,65,32.0,-121.61268600000001,37.707794,< 1000
CA,Patterson Wind,1985,73,Nordtank,NTK65,65,32.0,-121.61088600000001,37.696296999999994,< 1000
PA,Patton Wind Farm,2012,15,Gamesa,G97-2.0,2000,148.4,-78.670898,40.647090999999996,2000 - 3000
PA,Patton Wind Farm,2012,15,Gamesa,G97-2.0,2000,148.4,-78.69609799999999,40.630691999999996,2000 - 3000
PA,Patton Wind Farm,2012,15,Gamesa,G97-2.0,2000,148.4,-78.688797,40.652493,2000 - 3000
PA,Patton Wind Farm,2012,15,Gamesa,G97-2.0,2000,148.4,-78.691498,40.619521999999996,2000 - 3000
PA,Patton Wind Farm,2012,15,Gamesa,G97-2.0,2000,148.4,-78.69749499999999,40.636292,2000 - 3000
ID,Payne's Ferry,2010,14,GE Wind,GE1.5-82.5,1500,121.3,-115.011086,42.821594,1000 - 2000
ID,Payne's Ferry,2010,14,GE Wind,GE1.5-82.5,1500,121.3,-115.00628700000001,42.813095000000004,1000 - 2000
ID,Payne's Ferry,2010,14,GE Wind,GE1.5-82.5,1500,121.3,-115.01098600000002,42.829796,1000 - 2000
ID,Payne's Ferry,2010,14,GE Wind,GE1.5-82.5,1500,121.3,-115.01098600000002,42.834891999999996,1000 - 2000
ID,Payne's Ferry,2010,14,GE Wind,GE1.5-82.5,1500,121.3,-115.01098600000002,42.836594,1000 - 2000
CO,Peak View Wind,2016,34,GE Wind,GE1.79-100,1790,130.1,-104.506294,37.674583,1000 - 2000
CO,Peak View Wind,2016,34,GE Wind,GE1.79-100,1790,130.1,-104.505463,37.710453,1000 - 2000
CO,Peak View Wind,2016,34,GE Wind,GE1.79-100,1790,130.1,-104.496628,37.660412,1000 - 2000
CO,Peak View Wind,2016,34,GE Wind,GE1.79-100,1790,130.1,-104.511131,37.685863,1000 - 2000
CO,Peak View Wind,2016,34,GE Wind,GE1.79-100,1790,130.1,-104.50457,37.69791,1000 - 2000
CO,Peak View Wind,2016,34,GE Wind,GE1.79-100,1790,130.1,-104.508408,37.688320000000004,1000 - 2000
CO,Peak View Wind,2016,34,GE Wind,GE1.79-100,1790,130.1,-104.496071,37.669655,1000 - 2000
CO,Peak View Wind,2016,34,GE Wind,GE1.79-100,1790,130.1,-104.493935,37.66687,1000 - 2000
CO,Peak View Wind,2016,34,GE Wind,GE1.79-100,1790,130.1,-104.511414,37.648018,1000 - 2000
OR,Pebble Springs,2009,47,Suzlon,S88,2100,123.1,-120.12508400000002,45.725796,2000 - 3000
OR,Pebble Springs,2009,47,Suzlon,S88,2100,123.1,-120.15628799999999,45.669994,2000 - 3000
OR,Pebble Springs,2009,47,Suzlon,S88,2100,123.1,-120.09388700000001,45.673595,2000 - 3000
OR,Pebble Springs,2009,47,Suzlon,S88,2100,123.1,-120.094086,45.677593,2000 - 3000
OR,Pebble Springs,2009,47,Suzlon,S88,2100,123.1,-120.12508400000002,45.712092999999996,2000 - 3000
OR,Pebble Springs,2009,47,Suzlon,S88,2100,123.1,-120.12546499999999,45.745434,2000 - 3000
OR,Pebble Springs,2009,47,Suzlon,S88,2100,123.1,-120.09338400000001,45.668896000000004,2000 - 3000
OR,Pebble Springs,2009,47,Suzlon,S88,2100,123.1,-120.12508400000002,45.707993,2000 - 3000
OR,Pebble Springs,2009,47,Suzlon,S88,2100,123.1,-120.11858400000001,45.667294,2000 - 3000
OR,Pebble Springs,2009,47,Suzlon,S88,2100,123.1,-120.12608300000001,45.727795,2000 - 3000
OR,Pebble Springs,2009,47,Suzlon,S88,2100,123.1,-120.12545,45.73925,2000 - 3000
OR,Pebble Springs,2009,47,Suzlon,S88,2100,123.1,-120.12538899999998,45.737495,2000 - 3000
CO,Peetz Table,2007,267,GE Wind,GE1.5-77,1500,118.6,-103.297394,40.997292,1000 - 2000
CO,Peetz Table,2007,267,GE Wind,GE1.5-77,1500,118.6,-103.465088,40.989693,1000 - 2000
CO,Peetz Table,2007,267,GE Wind,GE1.5-77,1500,118.6,-103.51769300000001,40.992294,1000 - 2000
CO,Peetz Table,2007,267,GE Wind,GE1.5-77,1500,118.6,-103.408287,40.985191,1000 - 2000
CO,Peetz Table,2007,267,GE Wind,GE1.5-77,1500,118.6,-103.30789200000001,40.972794,1000 - 2000
CO,Peetz Table,2007,267,GE Wind,GE1.5-77,1500,118.6,-103.38938900000001,40.963692,1000 - 2000
CO,Peetz Table,2007,267,GE Wind,GE1.5-77,1500,118.6,-103.374992,40.998795,1000 - 2000
CO,Peetz Table,2007,267,GE Wind,GE1.5-77,1500,118.6,-103.235588,40.917694,1000 - 2000
CO,Peetz Table,2007,267,GE Wind,GE1.5-77,1500,118.6,-103.244591,40.928894,1000 - 2000
CO,Peetz Table,2007,267,GE Wind,GE1.5-77,1500,118.6,-103.25869,40.907494,1000 - 2000
CO,Peetz Table,2007,267,GE Wind,GE1.5-77,1500,118.6,-103.33779100000001,40.967995,1000 - 2000
CO,Peetz Table,2007,267,GE Wind,GE1.5-77,1500,118.6,-103.168892,40.981693,1000 - 2000
CO,Peetz Table,2007,267,GE Wind,GE1.5-77,1500,118.6,-103.454887,40.976791,1000 - 2000
CO,Peetz Table,2007,267,GE Wind,GE1.5-77,1500,118.6,-103.268387,40.907092999999996,1000 - 2000
CO,Peetz Table,2007,267,GE Wind,GE1.5-77,1500,118.6,-103.361488,40.953793,1000 - 2000
CO,Peetz Table,2007,267,GE Wind,GE1.5-77,1500,118.6,-103.231888,40.972992,1000 - 2000
CO,Peetz Table,2007,267,GE Wind,GE1.5-77,1500,118.6,-103.491493,40.986694,1000 - 2000
CO,Peetz Table,2007,267,GE Wind,GE1.5-77,1500,118.6,-103.31519300000001,40.982895,1000 - 2000
CO,Peetz Table,2007,267,GE Wind,GE1.5-77,1500,118.6,-103.495087,40.995792,1000 - 2000
CO,Peetz Table,2007,267,GE Wind,GE1.5-77,1500,118.6,-103.33099399999999,40.953094,1000 - 2000
CO,Peetz Table,2007,267,GE Wind,GE1.5-77,1500,118.6,-103.245293,40.942291,1000 - 2000
CO,Peetz Table,2007,267,GE Wind,GE1.5-77,1500,118.6,-103.32209,40.949993,1000 - 2000
CO,Peetz Table,2007,267,GE Wind,GE1.5-77,1500,118.6,-103.39349399999999,40.988194,1000 - 2000
CO,Peetz Table,2007,267,GE Wind,GE1.5-77,1500,118.6,-103.137192,40.982693,1000 - 2000
CO,Peetz Table,2007,267,GE Wind,GE1.5-77,1500,118.6,-103.27729000000001,40.958195,1000 - 2000
CO,Peetz Table,2007,267,GE Wind,GE1.5-77,1500,118.6,-103.254189,40.928993,1000 - 2000
CO,Peetz Table,2007,267,GE Wind,GE1.5-77,1500,118.6,-103.463593,40.998093,1000 - 2000
CO,Peetz Table,2007,267,GE Wind,GE1.5-77,1500,118.6,-103.401489,40.995193,1000 - 2000
CO,Peetz Table,2007,267,GE Wind,GE1.5-77,1500,118.6,-103.25009200000001,40.917694,1000 - 2000
CO,Peetz Table,2007,267,GE Wind,GE1.5-77,1500,118.6,-103.213791,40.984691999999995,1000 - 2000
CO,Peetz Table,2007,267,GE Wind,GE1.5-77,1500,118.6,-103.309593,40.983791,1000 - 2000
CO,Peetz Table,2007,267,GE Wind,GE1.5-77,1500,118.6,-103.240189,40.917491999999996,1000 - 2000
CO,Peetz Table,2007,267,GE Wind,GE1.5-77,1500,118.6,-103.495193,40.987694,1000 - 2000
CO,Peetz Table,2007,267,GE Wind,GE1.5-77,1500,118.6,-103.26879100000001,40.916794,1000 - 2000
CO,Peetz Table,2007,267,GE Wind,GE1.5-77,1500,118.6,-103.52919,40.993393,1000 - 2000
CO,Peetz Table,2007,267,GE Wind,GE1.5-77,1500,118.6,-103.469391,40.987991,1000 - 2000
CO,Peetz Table,2007,267,GE Wind,GE1.5-77,1500,118.6,-103.225792,40.971992,1000 - 2000
CO,Peetz Table,2007,267,GE Wind,GE1.5-77,1500,118.6,-103.245293,40.907593,1000 - 2000
CO,Peetz Table,2007,267,GE Wind,GE1.5-77,1500,118.6,-103.273193,40.906791999999996,1000 - 2000
CO,Peetz Table,2007,267,GE Wind,GE1.5-77,1500,118.6,-103.34549,40.966991,1000 - 2000
CO,Peetz Table,2007,267,GE Wind,GE1.5-77,1500,118.6,-103.235291,40.909492,1000 - 2000
CO,Peetz Table,2007,267,GE Wind,GE1.5-77,1500,118.6,-103.14739200000001,40.981495,1000 - 2000
CO,Peetz Table,2007,267,GE Wind,GE1.5-77,1500,118.6,-103.301987,40.939693,1000 - 2000
CO,Peetz Table,2007,267,GE Wind,GE1.5-77,1500,118.6,-103.45809200000001,40.998394,1000 - 2000
CO,Peetz Table,2007,267,GE Wind,GE1.5-77,1500,118.6,-103.466187,40.979794,1000 - 2000
CO,Peetz Table,2007,267,GE Wind,GE1.5-77,1500,118.6,-103.499191,40.987694,1000 - 2000
CO,Peetz Table,2007,267,GE Wind,GE1.5-77,1500,118.6,-103.289192,40.941792,1000 - 2000
CO,Peetz Table,2007,267,GE Wind,GE1.5-77,1500,118.6,-103.424492,40.979591,1000 - 2000
CO,Peetz Table,2007,267,GE Wind,GE1.5-77,1500,118.6,-103.16078900000001,40.980292999999996,1000 - 2000
CO,Peetz Table,2007,267,GE Wind,GE1.5-77,1500,118.6,-103.282089,40.958092,1000 - 2000
CO,Peetz Table,2007,267,GE Wind,GE1.5-77,1500,118.6,-103.361488,40.951195,1000 - 2000
CO,Peetz Table,2007,267,GE Wind,GE1.5-77,1500,118.6,-103.48039200000001,40.986393,1000 - 2000
CO,Peetz Table,2007,267,GE Wind,GE1.5-77,1500,118.6,-103.393692,40.996494,1000 - 2000
CO,Peetz Table,2007,267,GE Wind,GE1.5-77,1500,118.6,-103.307693,40.975594,1000 - 2000
CO,Peetz Table,2007,267,GE Wind,GE1.5-77,1500,118.6,-103.23088800000001,40.910393,1000 - 2000
CO,Peetz Table,2007,267,GE Wind,GE1.5-77,1500,118.6,-103.236687,40.943191999999996,1000 - 2000
CO,Peetz Table,2007,267,GE Wind,GE1.5-77,1500,118.6,-103.25099200000001,40.942692,1000 - 2000
CO,Peetz Table,2007,267,GE Wind,GE1.5-77,1500,118.6,-103.378387,40.969193,1000 - 2000
CO,Peetz Table,2007,267,GE Wind,GE1.5-77,1500,118.6,-103.358192,40.951091999999996,1000 - 2000
CO,Peetz Table,2007,267,GE Wind,GE1.5-77,1500,118.6,-103.39769,40.996193,1000 - 2000
CO,Peetz Table,2007,267,GE Wind,GE1.5-77,1500,118.6,-103.40329,40.986195,1000 - 2000
CO,Peetz Table,2007,267,GE Wind,GE1.5-77,1500,118.6,-103.37439,40.955292,1000 - 2000
CO,Peetz Table,2007,267,GE Wind,GE1.5-77,1500,118.6,-103.232887,40.985294,1000 - 2000
CO,Peetz Table,2007,267,GE Wind,GE1.5-77,1500,118.6,-103.226692,40.911991,1000 - 2000
CO,Peetz Table,2007,267,GE Wind,GE1.5-77,1500,118.6,-103.25829300000001,40.958591,1000 - 2000
CO,Peetz Table,2007,267,GE Wind,GE1.5-77,1500,118.6,-103.25569200000001,40.942692,1000 - 2000
CO,Peetz Table,2007,267,GE Wind,GE1.5-77,1500,118.6,-103.366493,40.954193,1000 - 2000
CO,Peetz Table,2007,267,GE Wind,GE1.5-77,1500,118.6,-103.430588,40.975792,1000 - 2000
CO,Peetz Table,2007,267,GE Wind,GE1.5-77,1500,118.6,-103.373688,40.966491999999995,1000 - 2000
CO,Peetz Table,2007,267,GE Wind,GE1.5-77,1500,118.6,-103.314888,40.979195000000004,1000 - 2000
CO,Peetz Table,2007,267,GE Wind,GE1.5-77,1500,118.6,-103.420288,40.980090999999994,1000 - 2000
CO,Peetz Table,2007,267,GE Wind,GE1.5-77,1500,118.6,-103.326988,40.972893,1000 - 2000
CO,Peetz Table Wind Farm,2001,33,NEG Micon,NM52,900,98.1,-103.14579,40.95319,< 1000
CO,Peetz Table Wind Farm,2001,33,NEG Micon,NM52,900,98.1,-103.15889,40.937992,< 1000
CO,Peetz Table Wind Farm,2001,33,NEG Micon,NM52,900,98.1,-103.160126,40.936729,< 1000
CO,Peetz Table Wind Farm,2001,33,NEG Micon,NM52,900,98.1,-103.14005999999999,40.938663,< 1000
CO,Peetz Table Wind Farm,2001,33,NEG Micon,NM52,900,98.1,-103.13834399999999,40.939625,< 1000
CO,Peetz Table Wind Farm,2001,33,NEG Micon,NM52,900,98.1,-103.147293,40.942493,< 1000
CO,Peetz Table Wind Farm,2001,33,NEG Micon,NM52,900,98.1,-103.144554,40.942719,< 1000
CO,Peetz Table Wind Farm,2001,33,NEG Micon,NM52,900,98.1,-103.149048,40.952309,< 1000
CO,Peetz Table Wind Farm,2001,33,NEG Micon,NM52,900,98.1,-103.18626400000001,40.94566,< 1000
CO,Peetz Table Wind Farm,2001,33,NEG Micon,NM52,900,98.1,-103.157028,40.950169,< 1000
ND,Pembina Border Station,2012,1,Nordic,N1000,1000,99.4,-97.241592,48.996891,1000 - 2000
TX,Penescal,2009,84,Mitsubishi,MWT92/2.4,2400,125.9,-97.510696,27.096596,2000 - 3000
TX,Penescal,2009,84,Mitsubishi,MWT92/2.4,2400,125.9,-97.512695,27.041494,2000 - 3000
TX,Penescal,2009,84,Mitsubishi,MWT92/2.4,2400,125.9,-97.525993,27.056995,2000 - 3000
TX,Penescal,2009,84,Mitsubishi,MWT92/2.4,2400,125.9,-97.53179200000001,27.078594,2000 - 3000
TX,Penescal,2009,84,Mitsubishi,MWT92/2.4,2400,125.9,-97.547394,27.016094,2000 - 3000
TX,Penescal,2009,84,Mitsubishi,MWT92/2.4,2400,125.9,-97.52969399999999,27.028095,2000 - 3000
TX,Penescal,2009,84,Mitsubishi,MWT92/2.4,2400,125.9,-97.54549399999999,27.018095000000002,2000 - 3000
TX,Penescal,2009,84,Mitsubishi,MWT92/2.4,2400,125.9,-97.514595,27.039995,2000 - 3000
TX,Penescal,2009,84,Mitsubishi,MWT92/2.4,2400,125.9,-97.511993,27.014694,2000 - 3000
TX,Penescal,2009,84,Mitsubishi,MWT92/2.4,2400,125.9,-97.543495,27.020395,2000 - 3000
TX,Penescal,2009,84,Mitsubishi,MWT92/2.4,2400,125.9,-97.545296,27.046394,2000 - 3000
TX,Penescal,2009,84,Mitsubishi,MWT92/2.4,2400,125.9,-97.519791,27.061396000000002,2000 - 3000
TX,Penescal,2009,84,Mitsubishi,MWT92/2.4,2400,125.9,-97.49589499999999,27.112095,2000 - 3000
TX,Penescal,2009,84,Mitsubishi,MWT92/2.4,2400,125.9,-97.507591,27.044596000000002,2000 - 3000
TX,Penescal,2009,84,Mitsubishi,MWT92/2.4,2400,125.9,-97.51359599999999,27.094395000000002,2000 - 3000
TX,Penescal,2009,84,Mitsubishi,MWT92/2.4,2400,125.9,-97.468094,27.126394,2000 - 3000
TX,Penescal,2009,84,Mitsubishi,MWT92/2.4,2400,125.9,-97.50829300000001,27.069695,2000 - 3000
TX,Penescal,2009,84,Mitsubishi,MWT92/2.4,2400,125.9,-97.522896,27.085896,2000 - 3000
TX,Penescal,2009,84,Mitsubishi,MWT92/2.4,2400,125.9,-97.518692,27.088795,2000 - 3000
TX,Penescal,2009,84,Mitsubishi,MWT92/2.4,2400,125.9,-97.517296,27.037994,2000 - 3000
TX,Penescal,2009,84,Mitsubishi,MWT92/2.4,2400,125.9,-97.49249300000001,27.133896000000004,2000 - 3000
TX,Penescal,2009,84,Mitsubishi,MWT92/2.4,2400,125.9,-97.51649499999999,27.090195,2000 - 3000
TX,Penescal,2009,84,Mitsubishi,MWT92/2.4,2400,125.9,-97.54509,27.068794,2000 - 3000
TX,Penescal,2009,84,Mitsubishi,MWT92/2.4,2400,125.9,-97.553696,27.089695000000003,2000 - 3000
TX,Penescal,2009,84,Mitsubishi,MWT92/2.4,2400,125.9,-97.549995,27.065695,2000 - 3000
TX,Penescal,2009,84,Mitsubishi,MWT92/2.4,2400,125.9,-97.501289,27.127396,2000 - 3000
TX,Penescal,2009,84,Mitsubishi,MWT92/2.4,2400,125.9,-97.470596,27.124596,2000 - 3000
TX,Penescal II,2010,84,Mitsubishi,MWT92/2.4,2400,125.9,-97.483597,27.169994,2000 - 3000
TX,Penescal II,2010,84,Mitsubishi,MWT92/2.4,2400,125.9,-97.602295,27.079796,2000 - 3000
TX,Penescal II,2010,84,Mitsubishi,MWT92/2.4,2400,125.9,-97.554893,27.142296,2000 - 3000
TX,Penescal II,2010,84,Mitsubishi,MWT92/2.4,2400,125.9,-97.473694,27.177694,2000 - 3000
TX,Penescal II,2010,84,Mitsubishi,MWT92/2.4,2400,125.9,-97.568993,27.077394,2000 - 3000
TX,Penescal II,2010,84,Mitsubishi,MWT92/2.4,2400,125.9,-97.606689,27.076694,2000 - 3000
TX,Penescal II,2010,84,Mitsubishi,MWT92/2.4,2400,125.9,-97.522194,27.140095000000002,2000 - 3000
TX,Penescal II,2010,84,Mitsubishi,MWT92/2.4,2400,125.9,-97.477692,27.145796,2000 - 3000
TX,Penescal II,2010,84,Mitsubishi,MWT92/2.4,2400,125.9,-97.565392,27.107895000000003,2000 - 3000
TX,Penescal II,2010,84,Mitsubishi,MWT92/2.4,2400,125.9,-97.516693,27.144495000000003,2000 - 3000
TX,Penescal II,2010,84,Mitsubishi,MWT92/2.4,2400,125.9,-97.564095,27.080496000000004,2000 - 3000
TX,Penescal II,2010,84,Mitsubishi,MWT92/2.4,2400,125.9,-97.552094,27.117695,2000 - 3000
TX,Penescal II,2010,84,Mitsubishi,MWT92/2.4,2400,125.9,-97.479393,27.143894,2000 - 3000
TX,Penescal II,2010,84,Mitsubishi,MWT92/2.4,2400,125.9,-97.62559499999999,27.089794,2000 - 3000
TX,Penescal II,2010,84,Mitsubishi,MWT92/2.4,2400,125.9,-97.57309000000001,27.073496000000002,2000 - 3000
TX,Penescal II,2010,84,Mitsubishi,MWT92/2.4,2400,125.9,-97.588295,27.090595,2000 - 3000
TX,Penescal II,2010,84,Mitsubishi,MWT92/2.4,2400,125.9,-97.604591,27.078396,2000 - 3000
TX,Penescal II,2010,84,Mitsubishi,MWT92/2.4,2400,125.9,-97.54989599999999,27.146595,2000 - 3000
TX,Penescal II,2010,84,Mitsubishi,MWT92/2.4,2400,125.9,-97.475891,27.175896,2000 - 3000
TX,Penescal II,2010,84,Mitsubishi,MWT92/2.4,2400,125.9,-97.536186,27.129490000000004,2000 - 3000
TX,Penescal II,2010,84,Mitsubishi,MWT92/2.4,2400,125.9,-97.627792,27.088295000000002,2000 - 3000
TX,Penescal II,2010,84,Mitsubishi,MWT92/2.4,2400,125.9,-97.59129300000001,27.088196000000003,2000 - 3000
AZ,Perrin Ranch,2012,62,GE Wind,GE1.6-82.5,1600,121.3,-112.285393,35.417694,1000 - 2000
AZ,Perrin Ranch,2012,62,GE Wind,GE1.6-82.5,1600,121.3,-112.26489299999999,35.388794,1000 - 2000
AZ,Perrin Ranch,2012,62,GE Wind,GE1.6-82.5,1600,121.3,-112.331047,35.450728999999995,1000 - 2000
AZ,Perrin Ranch,2012,62,GE Wind,GE1.6-82.5,1600,121.3,-112.31768799999999,35.365696,1000 - 2000
AZ,Perrin Ranch,2012,62,GE Wind,GE1.6-82.5,1600,121.3,-112.28018999999999,35.482895,1000 - 2000
AZ,Perrin Ranch,2012,62,GE Wind,GE1.6-82.5,1600,121.3,-112.27118700000001,35.415496999999995,1000 - 2000
AZ,Perrin Ranch,2012,62,GE Wind,GE1.6-82.5,1600,121.3,-112.26248899999999,35.382294,1000 - 2000
AZ,Perrin Ranch,2012,62,GE Wind,GE1.6-82.5,1600,121.3,-112.222191,35.438995,1000 - 2000
AZ,Perrin Ranch,2012,62,GE Wind,GE1.6-82.5,1600,121.3,-112.31188999999999,35.361794,1000 - 2000
AZ,Perrin Ranch,2012,62,GE Wind,GE1.6-82.5,1600,121.3,-112.28598799999999,35.475895,1000 - 2000
AZ,Perrin Ranch,2012,62,GE Wind,GE1.6-82.5,1600,121.3,-112.282692,35.411594,1000 - 2000
AZ,Perrin Ranch,2012,62,GE Wind,GE1.6-82.5,1600,121.3,-112.274887,35.409794,1000 - 2000
AZ,Perrin Ranch,2012,62,GE Wind,GE1.6-82.5,1600,121.3,-112.22458600000002,35.469296,1000 - 2000
AZ,Perrin Ranch,2012,62,GE Wind,GE1.6-82.5,1600,121.3,-112.33278700000001,35.427197,1000 - 2000
AZ,Perrin Ranch,2012,62,GE Wind,GE1.6-82.5,1600,121.3,-112.29248799999999,35.413593,1000 - 2000
NE,Petersburg,2011,27,GE Wind,GE1.5-82.5,1500,121.3,-97.990288,41.864594,1000 - 2000
NE,Petersburg,2011,27,GE Wind,GE1.5-82.5,1500,121.3,-97.977692,41.863293,1000 - 2000
NE,Petersburg,2011,27,GE Wind,GE1.5-82.5,1500,121.3,-98.00859100000001,41.864391,1000 - 2000
NE,Petersburg,2011,27,GE Wind,GE1.5-82.5,1500,121.3,-98.013489,41.862991,1000 - 2000
NE,Petersburg,2011,27,GE Wind,GE1.5-82.5,1500,121.3,-97.947594,41.864594,1000 - 2000
OH,Pettisville Local Schools,2012,1,Aeronautica,54-750,750,92.0,-84.22539499999999,41.527992,< 1000
MI,Pheasant Run I,2013,44,GE Wind,GE1.7-100,1700,130.1,-83.31019599999999,43.780991,1000 - 2000
MI,Pheasant Run I,2013,44,GE Wind,GE1.7-100,1700,130.1,-83.246391,43.796993,1000 - 2000
MI,Pheasant Run I,2013,44,GE Wind,1.7-100,1700,130.0,-83.251595,43.806843,1000 - 2000
MI,Pheasant Run I,2013,44,GE Wind,GE1.7-100,1700,130.1,-83.304092,43.776790999999996,1000 - 2000
MI,Pheasant Run I,2013,44,GE Wind,GE1.7-100,1700,130.1,-83.348297,43.765694,1000 - 2000
MI,Pheasant Run I,2013,44,GE Wind,GE1.7-100,1700,130.1,-83.343597,43.732594,1000 - 2000
MI,Pheasant Run I,2013,44,GE Wind,GE1.7-100,1700,130.1,-83.326996,43.778793,1000 - 2000
MI,Pheasant Run I,2013,44,GE Wind,GE1.7-100,1700,130.1,-83.223648,43.76585,1000 - 2000
MI,Pheasant Run I,2013,44,GE Wind,1.7-100,1700,130.0,-83.342598,43.761204,1000 - 2000
MI,Pheasant Run I,2013,44,GE Wind,GE1.7-100,1700,130.1,-83.346092,43.779694,1000 - 2000
MI,Pheasant Run I,2013,44,GE Wind,GE1.7-100,1700,130.1,-83.329201,43.76593,1000 - 2000
MI,Pheasant Run I,2013,44,GE Wind,GE1.7-100,1700,130.1,-83.324799,43.763493,1000 - 2000
MI,Pheasant Run I,2013,44,GE Wind,GE1.7-100,1700,130.1,-83.288292,43.76749,1000 - 2000
MI,Pheasant Run I,2013,44,GE Wind,GE1.7-100,1700,130.1,-83.312798,43.791191,1000 - 2000
MI,Pheasant Run I,2013,44,GE Wind,GE1.7-100,1700,130.1,-83.363495,43.732490999999996,1000 - 2000
MI,Pheasant Run I,2013,44,GE Wind,GE1.7-100,1700,130.1,-83.25149499999999,43.803492999999996,1000 - 2000
MI,Pheasant Run I,2013,44,GE Wind,GE1.7-100,1700,130.1,-83.264587,43.764145,1000 - 2000
AK,Pillar Mountain II,2012,3,GE Wind,GE1.5-77,1500,118.6,-152.45507800000001,57.7845,1000 - 2000
IL,Pilot Hill,2015,103,GE Wind,GE1.7-100,1700,130.1,-88.033394,41.018444,1000 - 2000
IL,Pilot Hill,2015,103,GE Wind,GE1.7-100,1700,130.1,-88.039932,41.005142,1000 - 2000
IL,Pilot Hill,2015,103,GE Wind,GE1.7-100,1700,130.1,-88.026108,41.020851,1000 - 2000
IL,Pilot Hill,2015,103,GE Wind,GE1.7-100,1700,130.1,-88.050781,41.000713,1000 - 2000
IL,Pilot Hill,2015,103,GE Wind,GE1.7-100,1700,130.1,-88.024467,41.025032,1000 - 2000
IL,Pilot Hill,2015,103,GE Wind,GE1.7-100,1700,130.1,-88.11083199999999,40.962933,1000 - 2000
IL,Pilot Hill,2015,103,GE Wind,GE1.7-100,1700,130.1,-88.057327,40.979702,1000 - 2000
IL,Pilot Hill,2015,103,GE Wind,GE1.7-100,1700,130.1,-88.09781600000001,40.996952,1000 - 2000
IL,Pilot Hill,2015,103,GE Wind,GE1.7-100,1700,130.1,-88.020584,41.035282,1000 - 2000
IL,Pilot Hill,2015,103,GE Wind,GE1.7-100,1700,130.1,-88.073174,41.008583,1000 - 2000
IL,Pilot Hill,2015,103,GE Wind,GE1.7-100,1700,130.1,-88.107681,40.989902,1000 - 2000
IL,Pilot Hill,2015,103,GE Wind,GE1.7-100,1700,130.1,-88.105522,40.970417,1000 - 2000
IL,Pilot Hill,2015,103,GE Wind,GE1.7-100,1700,130.1,-87.98996700000001,41.010151,1000 - 2000
IL,Pilot Hill,2015,103,GE Wind,GE1.7-100,1700,130.1,-88.050652,41.010292,1000 - 2000
